,param_name,biome,criteria,rank,variable,measure
1592,nstem,Tundra,U10_mean_Tundra,3,U10,mean
1593,z0mr,Tundra,U10_mean_Tundra,4,U10,mean
1594,wind_min,Tundra,U10_mean_Tundra,5,U10,mean
1595,zsno,Tundra,U10_iav_Tundra,1,U10,iav
1596,zetamaxstable,Tundra,U10_iav_Tundra,2,U10,iav
1597,nstem,Tundra,U10_iav_Tundra,3,U10,iav
1598,tpu25ratio,Tundra,U10_iav_Tundra,4,U10,iav
1599,froot_leaf,Tundra,U10_iav_Tundra,5,U10,iav
1600,kmax,global,EFLX_LH_TOT_MEAN_global,1,EFLX_LH_TOT,mean
1601,fff,global,EFLX_LH_TOT_MEAN_global,2,EFLX_LH_TOT,mean
1602,medlynslope,global,EFLX_LH_TOT_MEAN_global,3,EFLX_LH_TOT,mean
1603,liq_canopy_storage_scalar,global,EFLX_LH_TOT_MEAN_global,4,EFLX_LH_TOT,mean
1604,medlynintercept,global,EFLX_LH_TOT_MEAN_global,5,EFLX_LH_TOT,mean
1605,frac_sat_soil_dsl_init,global,EFLX_LH_TOT_IAV_global,1,EFLX_LH_TOT,iav
1606,fff,global,EFLX_LH_TOT_IAV_global,2,EFLX_LH_TOT,iav
1607,d_max,global,EFLX_LH_TOT_IAV_global,3,EFLX_LH_TOT,iav
1608,sand_pf,global,EFLX_LH_TOT_IAV_global,4,EFLX_LH_TOT,iav
1609,vcmaxhd,global,EFLX_LH_TOT_IAV_global,5,EFLX_LH_TOT,iav
1610,kmax,global,FSH_MEAN_global,1,FSH,mean
1611,medlynslope,global,FSH_MEAN_global,2,FSH,mean
1612,liq_canopy_storage_scalar,global,FSH_MEAN_global,3,FSH,mean
1613,medlynintercept,global,FSH_MEAN_global,4,FSH,mean
1614,fff,global,FSH_MEAN_global,5,FSH,mean
1615,frac_sat_soil_dsl_init,global,FSH_IAV_global,1,FSH,iav
1616,FUN_fracfixers,global,FSH_IAV_global,2,FSH,iav
1617,maximum_leaf_wetted_fraction,global,FSH_IAV_global,3,FSH,iav
1618,dleaf,global,FSH_IAV_global,4,FSH,iav
1619,jmaxb0,global,FSH_IAV_global,5,FSH,iav
1620,kmax,global,ET_MEAN_global,1,ET,mean
1621,fff,global,ET_MEAN_global,2,ET,mean
1622,medlynslope,global,ET_MEAN_global,3,ET,mean
1623,liq_canopy_storage_scalar,global,ET_MEAN_global,4,ET,mean
1624,medlynintercept,global,ET_MEAN_global,5,ET,mean
1625,frac_sat_soil_dsl_init,global,ET_IAV_global,1,ET,iav
1626,fff,global,ET_IAV_global,2,ET,iav
1627,d_max,global,ET_IAV_global,3,ET,iav
1628,sand_pf,global,ET_IAV_global,4,ET,iav
1629,vcmaxhd,global,ET_IAV_global,5,ET,iav
1630,z0mr,global,TAUX_MEAN_global,1,TAUX,mean
1631,nstem,global,TAUX_MEAN_global,2,TAUX,mean
1632,zsno,global,TAUX_MEAN_global,3,TAUX,mean
1633,medlynintercept,global,TAUX_MEAN_global,4,TAUX,mean
1634,tpu25ratio,global,TAUX_MEAN_global,5,TAUX,mean
1635,z0mr,global,TAUX_IAV_global,1,TAUX,iav
1636,nstem,global,TAUX_IAV_global,2,TAUX,iav
1637,zlnd,global,TAUX_IAV_global,3,TAUX,iav
1638,FUN_fracfixers,global,TAUX_IAV_global,4,TAUX,iav
1639,zsno,global,TAUX_IAV_global,5,TAUX,iav
1640,z0mr,global,TAUY_MEAN_global,1,TAUY,mean
1641,nstem,global,TAUY_MEAN_global,2,TAUY,mean
1642,zsno,global,TAUY_MEAN_global,3,TAUY,mean
1643,medlynintercept,global,TAUY_MEAN_global,4,TAUY,mean
1644,tpu25ratio,global,TAUY_MEAN_global,5,TAUY,mean
1645,z0mr,global,TAUY_IAV_global,1,TAUY,iav
1646,nstem,global,TAUY_IAV_global,2,TAUY,iav
1647,zlnd,global,TAUY_IAV_global,3,TAUY,iav
1648,FUN_fracfixers,global,TAUY_IAV_global,4,TAUY,iav
1649,zsno,global,TAUY_IAV_global,5,TAUY,iav
1650,fff,global,FIRE_MEAN_global,1,FIRE,mean
1651,kmax,global,FIRE_MEAN_global,2,FIRE,mean
1652,zetamaxstable,global,FIRE_MEAN_global,3,FIRE,mean
1653,zlnd,global,FIRE_MEAN_global,4,FIRE,mean
1654,frac_sat_soil_dsl_init,global,FIRE_MEAN_global,5,FIRE,mean
1655,sand_pf,global,FIRE_IAV_global,1,FIRE,iav
1656,frac_sat_soil_dsl_init,global,FIRE_IAV_global,2,FIRE,iav
1657,d_max,global,FIRE_IAV_global,3,FIRE,iav
1658,fff,global,FIRE_IAV_global,4,FIRE,iav
1659,zetamaxstable,global,FIRE_IAV_global,5,FIRE,iav
1660,taulnir,global,albedo_allSW_MEAN_global,1,albedo_allSW,mean
1661,rholnir,global,albedo_allSW_MEAN_global,2,albedo_allSW,mean
1662,rhosnir,global,albedo_allSW_MEAN_global,3,albedo_allSW,mean
1663,rholvis,global,albedo_allSW_MEAN_global,4,albedo_allSW,mean
1664,sand_pf,global,albedo_allSW_MEAN_global,5,albedo_allSW,mean
1665,d_max,global,albedo_allSW_IAV_global,1,albedo_allSW,iav
1666,maximum_leaf_wetted_fraction,global,albedo_allSW_IAV_global,2,albedo_allSW,iav
1667,cv,global,albedo_allSW_IAV_global,3,albedo_allSW,iav
1668,fff,global,albedo_allSW_IAV_global,4,albedo_allSW,iav
1669,rhosnir,global,albedo_allSW_IAV_global,5,albedo_allSW,iav
1670,rholvis,global,alb_DirVis_MEAN_global,1,alb_DirVis,mean
1671,rhosvis,global,alb_DirVis_MEAN_global,2,alb_DirVis,mean
1672,d_max,global,alb_DirVis_MEAN_global,3,alb_DirVis,mean
1673,snow_canopy_storage_scalar,global,alb_DirVis_MEAN_global,4,alb_DirVis,mean
1674,sand_pf,global,alb_DirVis_MEAN_global,5,alb_DirVis,mean
1675,d_max,global,alb_DirVis_IAV_global,1,alb_DirVis,iav
1676,maximum_leaf_wetted_fraction,global,alb_DirVis_IAV_global,2,alb_DirVis,iav
1677,jmaxb0,global,alb_DirVis_IAV_global,3,alb_DirVis,iav
1678,krmax,global,alb_DirVis_IAV_global,4,alb_DirVis,iav
1679,kmax,global,alb_DirVis_IAV_global,5,alb_DirVis,iav
1680,rholvis,global,alb_DifVis_MEAN_global,1,alb_DifVis,mean
1681,rhosvis,global,alb_DifVis_MEAN_global,2,alb_DifVis,mean
1682,d_max,global,alb_DifVis_MEAN_global,3,alb_DifVis,mean
1683,snow_canopy_storage_scalar,global,alb_DifVis_MEAN_global,4,alb_DifVis,mean
1684,medlynintercept,global,alb_DifVis_MEAN_global,5,alb_DifVis,mean
1685,d_max,global,alb_DifVis_IAV_global,1,alb_DifVis,iav
1686,jmaxb0,global,alb_DifVis_IAV_global,2,alb_DifVis,iav
1687,maximum_leaf_wetted_fraction,global,alb_DifVis_IAV_global,3,alb_DifVis,iav
1688,leafcn,global,alb_DifVis_IAV_global,4,alb_DifVis,iav
1689,q10_mr,global,alb_DifVis_IAV_global,5,alb_DifVis,iav
1690,taulnir,global,alb_DirNIR_MEAN_global,1,alb_DirNIR,mean
1691,rholnir,global,alb_DirNIR_MEAN_global,2,alb_DirNIR,mean
1692,rhosnir,global,alb_DirNIR_MEAN_global,3,alb_DirNIR,mean
1693,xl,global,alb_DirNIR_MEAN_global,4,alb_DirNIR,mean
1694,sand_pf,global,alb_DirNIR_MEAN_global,5,alb_DirNIR,mean
1695,rholnir,global,alb_DirNIR_IAV_global,1,alb_DirNIR,iav
1696,fff,global,alb_DirNIR_IAV_global,2,alb_DirNIR,iav
1697,d_max,global,alb_DirNIR_IAV_global,3,alb_DirNIR,iav
1698,taulnir,global,alb_DirNIR_IAV_global,4,alb_DirNIR,iav
1699,jmaxb0,global,alb_DirNIR_IAV_global,5,alb_DirNIR,iav
1700,taulnir,global,alb_DifNIR_MEAN_global,1,alb_DifNIR,mean
1701,rholnir,global,alb_DifNIR_MEAN_global,2,alb_DifNIR,mean
1702,rhosnir,global,alb_DifNIR_MEAN_global,3,alb_DifNIR,mean
1703,tausnir,global,alb_DifNIR_MEAN_global,4,alb_DifNIR,mean
1704,sand_pf,global,alb_DifNIR_MEAN_global,5,alb_DifNIR,mean
1705,rholnir,global,alb_DifNIR_IAV_global,1,alb_DifNIR,iav
1706,fff,global,alb_DifNIR_IAV_global,2,alb_DifNIR,iav
1707,taulnir,global,alb_DifNIR_IAV_global,3,alb_DifNIR,iav
1708,lmrhd,global,alb_DifNIR_IAV_global,4,alb_DifNIR,iav
1709,nstem,global,alb_DifNIR_IAV_global,5,alb_DifNIR,iav
1710,taulnir,global,FSA_MEAN_global,1,FSA,mean
1711,rholnir,global,FSA_MEAN_global,2,FSA,mean
1712,rhosnir,global,FSA_MEAN_global,3,FSA,mean
1713,sand_pf,global,FSA_MEAN_global,4,FSA,mean
1714,rholvis,global,FSA_MEAN_global,5,FSA,mean
1715,d_max,global,FSA_IAV_global,1,FSA,iav
1716,jmaxb0,global,FSA_IAV_global,2,FSA,iav
1717,medlynslope,global,FSA_IAV_global,3,FSA,iav
1718,krmax,global,FSA_IAV_global,4,FSA,iav
1719,kmax,global,FSA_IAV_global,5,FSA,iav
1720,fff,global,TSKIN_MEAN_global,1,TSKIN,mean
1721,zetamaxstable,global,TSKIN_MEAN_global,2,TSKIN,mean
1722,jmaxb0,global,TSKIN_MEAN_global,3,TSKIN,mean
1723,kmax,global,TSKIN_MEAN_global,4,TSKIN,mean
1724,leafcn,global,TSKIN_MEAN_global,5,TSKIN,mean
1725,stem_leaf,global,TSKIN_IAV_global,1,TSKIN,iav
1726,nstem,global,TSKIN_IAV_global,2,TSKIN,iav
1727,kmax,global,TSKIN_IAV_global,3,TSKIN,iav
1728,medlynintercept,global,TSKIN_IAV_global,4,TSKIN,iav
1729,rholvis,global,TSKIN_IAV_global,5,TSKIN,iav
1730,zetamaxstable,global,TSA_MEAN_global,1,TSA,mean
1731,kmax,global,TSA_MEAN_global,2,TSA,mean
1732,clay_pf,global,TSA_MEAN_global,3,TSA,mean
1733,leaf_long,global,TSA_MEAN_global,4,TSA,mean
1734,jmaxb0,global,TSA_MEAN_global,5,TSA,mean
1735,zetamaxstable,global,TSA_IAV_global,1,TSA,iav
1736,kmax,global,TSA_IAV_global,2,TSA,iav
1737,zsno,global,TSA_IAV_global,3,TSA,iav
1738,sand_pf,global,TSA_IAV_global,4,TSA,iav
1739,medlynintercept,global,TSA_IAV_global,5,TSA,iav
1740,d_max,global,Q2M_MEAN_global,1,Q2M,mean
1741,fff,global,Q2M_MEAN_global,2,Q2M,mean
1742,medlynintercept,global,Q2M_MEAN_global,3,Q2M,mean
1743,sand_pf,global,Q2M_MEAN_global,4,Q2M,mean
1744,dleaf,global,Q2M_MEAN_global,5,Q2M,mean
1745,d_max,global,Q2M_IAV_global,1,Q2M,iav
1746,maximum_leaf_wetted_fraction,global,Q2M_IAV_global,2,Q2M,iav
1747,frac_sat_soil_dsl_init,global,Q2M_IAV_global,3,Q2M,iav
1748,clay_pf,global,Q2M_IAV_global,4,Q2M,iav
1749,medlynslope,global,Q2M_IAV_global,5,Q2M,iav
1750,zsno,global,U10_MEAN_global,1,U10,mean
1751,z0mr,global,U10_MEAN_global,2,U10,mean
1752,zetamaxstable,global,U10_MEAN_global,3,U10,mean
1753,wind_min,global,U10_MEAN_global,4,U10,mean
1754,nstem,global,U10_MEAN_global,5,U10,mean
1755,FUN_fracfixers,global,U10_IAV_global,1,U10,iav
1756,fff,global,U10_IAV_global,2,U10,iav
1757,sand_pf,global,U10_IAV_global,3,U10,iav
1758,froot_leaf,global,U10_IAV_global,4,U10,iav
1759,medlynintercept,global,U10_IAV_global,5,U10,iav
1760,frac_sat_soil_dsl_init,global,LAC_DJF,1,LAC,mean
1761,d_max,global,LAC_DJF,2,LAC,mean
1762,maximum_leaf_wetted_fraction,global,LAC_DJF,3,LAC,mean
1763,liq_canopy_storage_scalar,global,LAC_DJF,4,LAC,mean
1764,dleaf,global,LAC_DJF,5,LAC,mean
1765,frac_sat_soil_dsl_init,global,LAC_JJA,1,LAC,mean
1766,maximum_leaf_wetted_fraction,global,LAC_JJA,2,LAC,mean
1767,medlynslope,global,LAC_JJA,3,LAC,mean
1768,cv,global,LAC_JJA,4,LAC,mean
1769,liq_canopy_storage_scalar,global,LAC_JJA,5,LAC,mean
1770,frac_sat_soil_dsl_init,global,LAC_MAM,1,LAC,mean
1771,krmax,global,LAC_MAM,2,LAC,mean
1772,maximum_leaf_wetted_fraction,global,LAC_MAM,3,LAC,mean
1773,medlynintercept,global,LAC_MAM,4,LAC,mean
1774,kmax,global,LAC_MAM,5,LAC,mean
1775,frac_sat_soil_dsl_init,global,LAC_SON,1,LAC,mean
1776,maximum_leaf_wetted_fraction,global,LAC_SON,2,LAC,mean
1777,krmax,global,LAC_SON,3,LAC,mean
1778,dleaf,global,LAC_SON,4,LAC,mean
1779,d_max,global,LAC_SON,5,LAC,mean
